origin,horizon_h,timestamp,predicted_actual,actual,residual
2026-08-24 11:00:00,27,2026-08-25 14:00:00,29.25945648793325,,
2026-08-24 11:00:00,28,2026-08-25 15:00:00,28.701315031592202,,
2026-08-24 11:00:00,29,2026-08-25 16:00:00,27.639710828160798,,
2026-08-24 11:00:00,30,2026-08-25 17:00:00,26.310788449541306,,
2026-08-24 11:00:00,31,2026-08-25 18:00:00,23.921669855014144,,
2026-08-24 11:00:00,32,2026-08-25 19:00:00,23.085137135294275,,
2026-08-24 11:00:00,33,2026-08-25 20:00:00,22.6099606526493,,
2026-08-24 11:00:00,34,2026-08-25 21:00:00,22.217362117629914,,
2026-08-24 11:00:00,35,2026-08-25 22:00:00,21.662488489736052,,
2026-08-24 11:00:00,36,2026-08-25 23:00:00,21.409478472337913,,
2026-08-24 11:00:00,37,2026-08-26 00:00:00,20.2243422323731,,
2026-08-24 11:00:00,38,2026-08-26 01:00:00,19.907090002468244,,
2026-08-24 11:00:00,39,2026-08-26 02:00:00,19.648138030275454,,
2026-08-24 11:00:00,40,2026-08-26 03:00:00,19.49937252603,,
2026-08-24 11:00:00,41,2026-08-26 04:00:00,19.1578988901372,,
2026-08-24 11:00:00,42,2026-08-26 05:00:00,18.89881745354318,,
2026-08-24 11:00:00,43,2026-08-26 06:00:00,18.782706773525845,,
2026-08-24 11:00:00,44,2026-08-26 07:00:00,20.2839295542795,,
2026-08-24 11:00:00,45,2026-08-26 08:00:00,22.753192082749628,,
2026-08-24 11:00:00,46,2026-08-26 09:00:00,24.965559600142054,,
2026-08-24 11:00:00,47,2026-08-26 10:00:00,27.28988313759341,,
2026-08-24 11:00:00,48,2026-08-26 11:00:00,28.675364549158733,,
2026-08-24 11:00:00,49,2026-08-26 12:00:00,29.24073356400981,,
2026-08-24 11:00:00,50,2026-08-26 13:00:00,29.256582075642104,,
2026-08-24 11:00:00,51,2026-08-26 14:00:00,29.213065726265903,,
2026-08-24 11:00:00,52,2026-08-26 15:00:00,28.73300046408613,,
2026-08-24 11:00:00,53,2026-08-26 16:00:00,27.651331892194147,,
2026-08-24 11:00:00,54,2026-08-26 17:00:00,26.314295434093697,,
2026-08-24 11:00:00,55,2026-08-26 18:00:00,24.016701270957515,,
2026-08-24 11:00:00,56,2026-08-26 19:00:00,23.024552636648092,,
2026-08-24 11:00:00,57,2026-08-26 20:00:00,22.560384187288548,,
2026-08-24 11:00:00,58,2026-08-26 21:00:00,22.14700323575211,,
2026-08-24 11:00:00,59,2026-08-26 22:00:00,21.592622782563733,,
2026-08-24 11:00:00,60,2026-08-26 23:00:00,21.33236021272726,,
2026-08-24 11:00:00,61,2026-08-27 00:00:00,20.077305870519048,,
2026-08-24 11:00:00,62,2026-08-27 01:00:00,19.66543108305288,,
2026-08-24 11:00:00,63,2026-08-27 02:00:00,19.49655186674489,,
2026-08-24 11:00:00,64,2026-08-27 03:00:00,19.181456326266705,,
2026-08-24 11:00:00,65,2026-08-27 04:00:00,18.818106914639475,,
2026-08-24 11:00:00,66,2026-08-27 05:00:00,18.551092112505824,,
2026-08-24 11:00:00,67,2026-08-27 06:00:00,18.443594971705497,,
2026-08-24 11:00:00,68,2026-08-27 07:00:00,19.786400655905716,,
2026-08-24 11:00:00,69,2026-08-27 08:00:00,22.437600198995877,,
2026-08-24 11:00:00,70,2026-08-27 09:00:00,24.926495304019394,,
2026-08-24 11:00:00,71,2026-08-27 10:00:00,27.090020167917892,,
2026-08-24 11:00:00,72,2026-08-27 11:00:00,28.44072382585005,,
2026-08-24 11:00:00,73,2026-08-27 12:00:00,28.855403547280655,,
2026-08-24 11:00:00,74,2026-08-27 13:00:00,28.87125205891295,,
2026-08-24 11:00:00,75,2026-08-27 14:00:00,28.844505858819574,,
2026-08-24 11:00:00,76,2026-08-27 15:00:00,28.255819066755468,,
2026-08-24 11:00:00,77,2026-08-27 16:00:00,27.008293283915553,,
2026-08-24 11:00:00,78,2026-08-27 17:00:00,25.772095430196185,,
2026-08-24 11:00:00,79,2026-08-27 18:00:00,23.75648002100288,,
2026-08-24 11:00:00,80,2026-08-27 19:00:00,22.912128945915242,,
2026-08-24 11:00:00,81,2026-08-27 20:00:00,22.23759865641245,,
2026-08-24 11:00:00,82,2026-08-27 21:00:00,21.79729229777961,,
2026-08-24 11:00:00,83,2026-08-27 22:00:00,21.35449094855237,,
2026-08-24 11:00:00,84,2026-08-27 23:00:00,21.0028335805525,,
2026-08-24 11:00:00,85,2026-08-28 00:00:00,20.095523958456376,,
2026-08-24 11:00:00,86,2026-08-28 01:00:00,19.709974222441087,,
2026-08-24 11:00:00,87,2026-08-28 02:00:00,19.40709779553829,,
2026-08-24 11:00:00,88,2026-08-28 03:00:00,19.092002255060105,,
2026-08-24 11:00:00,89,2026-08-28 04:00:00,18.764760683280638,,
2026-08-24 11:00:00,90,2026-08-28 05:00:00,18.506359420363996,,
2026-08-24 11:00:00,91,2026-08-28 06:00:00,18.39024874034666,,
2026-08-24 11:00:00,92,2026-08-28 07:00:00,20.08145826560211,,
2026-08-24 11:00:00,93,2026-08-28 08:00:00,22.624841815411266,,
2026-08-24 11:00:00,94,2026-08-28 09:00:00,24.988426432671616,,
2026-08-24 11:00:00,95,2026-08-28 10:00:00,27.089493911225077,,
2026-08-24 11:00:00,96,2026-08-28 11:00:00,28.440197569157235,,
2026-08-24 11:00:00,97,2026-08-28 12:00:00,28.85487729058784,,
2026-08-24 11:00:00,98,2026-08-28 13:00:00,28.870725802220136,,
2026-08-24 11:00:00,99,2026-08-28 14:00:00,28.84397960212676,,
2026-08-24 11:00:00,100,2026-08-28 15:00:00,28.287422701128676,,
2026-08-24 11:00:00,101,2026-08-28 16:00:00,27.03989691828876,,
2026-08-24 11:00:00,102,2026-08-28 17:00:00,25.758201271487604,,
2026-08-24 11:00:00,103,2026-08-28 18:00:00,23.7558142690114,,
2026-08-24 11:00:00,104,2026-08-28 19:00:00,22.853130715027874,,
2026-08-24 11:00:00,105,2026-08-28 20:00:00,22.235472085835557,,
2026-08-24 11:00:00,106,2026-08-28 21:00:00,21.78860343916598,,
2026-08-24 11:00:00,107,2026-08-28 22:00:00,21.368182000113848,,
2026-08-24 11:00:00,108,2026-08-28 23:00:00,21.111403755910736,,
2026-08-24 11:00:00,109,2026-08-29 00:00:00,20.84092772871716,,
2026-08-24 11:00:00,110,2026-08-29 01:00:00,20.57587140560982,,
2026-08-24 11:00:00,111,2026-08-29 02:00:00,20.22004513632911,,
2026-08-24 11:00:00,112,2026-08-29 03:00:00,19.872518308732083,,
2026-08-24 11:00:00,113,2026-08-29 04:00:00,19.455975867390002,,
2026-08-24 11:00:00,114,2026-08-29 05:00:00,19.1006901661374,,
2026-08-24 11:00:00,115,2026-08-29 06:00:00,19.02901502879932,,
2026-08-24 11:00:00,116,2026-08-29 07:00:00,20.706190485296364,,
2026-08-24 11:00:00,117,2026-08-29 08:00:00,23.372027662206165,,
2026-08-24 11:00:00,118,2026-08-29 09:00:00,25.240407015289566,,
2026-08-24 11:00:00,119,2026-08-29 10:00:00,27.32979229479236,,
2026-08-24 11:00:00,120,2026-08-29 11:00:00,28.408641597472986,,
2026-08-24 11:00:00,121,2026-08-29 12:00:00,28.593967981141507,,
2026-08-24 11:00:00,122,2026-08-29 13:00:00,28.57551083788455,,
2026-08-24 11:00:00,123,2026-08-29 14:00:00,28.49548493256455,,
2026-08-24 11:00:00,124,2026-08-29 15:00:00,27.862551165319825,,
2026-08-24 11:00:00,125,2026-08-29 16:00:00,26.76796646949319,,
2026-08-24 11:00:00,126,2026-08-29 17:00:00,25.67502598244901,,
2026-08-24 11:00:00,127,2026-08-29 18:00:00,23.88938401029788,,
2026-08-24 11:00:00,128,2026-08-29 19:00:00,23.099249167057863,,
2026-08-24 11:00:00,129,2026-08-29 20:00:00,22.81177278874069,,
2026-08-24 11:00:00,130,2026-08-29 21:00:00,22.54505200847753,,
2026-08-24 11:00:00,131,2026-08-29 22:00:00,21.88813786845466,,
2026-08-24 11:00:00,132,2026-08-29 23:00:00,21.577254311952146,,
2026-08-24 11:00:00,133,2026-08-30 00:00:00,20.880077035370388,,
2026-08-24 11:00:00,134,2026-08-30 01:00:00,20.60813121960837,,
2026-08-24 11:00:00,135,2026-08-30 02:00:00,20.206174442366276,,
2026-08-24 11:00:00,136,2026-08-30 03:00:00,19.749461185033145,,
2026-08-24 11:00:00,137,2026-08-30 04:00:00,19.365078519866564,,
2026-08-24 11:00:00,138,2026-08-30 05:00:00,19.035349429569195,,
2026-08-24 11:00:00,139,2026-08-30 06:00:00,18.91923874955186,,
2026-08-24 11:00:00,140,2026-08-30 07:00:00,21.188572292796007,,
2026-08-24 11:00:00,141,2026-08-30 08:00:00,23.90353190677409,,
2026-08-24 11:00:00,142,2026-08-30 09:00:00,25.325635249704742,,
2026-08-24 11:00:00,143,2026-08-30 10:00:00,27.511746088763037,,
2026-08-24 11:00:00,144,2026-08-30 11:00:00,29.16103777567127,,
2026-08-24 11:00:00,145,2026-08-30 12:00:00,29.672078752329334,,
2026-08-24 11:00:00,146,2026-08-30 13:00:00,29.739556072489343,,
2026-08-24 11:00:00,147,2026-08-30 14:00:00,29.643061492167504,,
2026-08-24 11:00:00,148,2026-08-30 15:00:00,29.156630783809153,,
2026-08-24 11:00:00,149,2026-08-30 16:00:00,28.287982333301237,,
2026-08-24 11:00:00,150,2026-08-30 17:00:00,26.798877932237314,,
2026-08-24 11:00:00,151,2026-08-30 18:00:00,24.84312087191337,,
2026-08-24 11:00:00,152,2026-08-30 19:00:00,23.811137014213166,,
2026-08-24 11:00:00,153,2026-08-30 20:00:00,23.288522585889496,,
2026-08-24 11:00:00,154,2026-08-30 21:00:00,22.626239591967735,,
2026-08-24 11:00:00,155,2026-08-30 22:00:00,21.845979584702587,,
2026-08-24 11:00:00,156,2026-08-30 23:00:00,21.52991662285712,,
2026-08-24 11:00:00,157,2026-08-31 00:00:00,20.725719061449706,,
2026-08-24 11:00:00,158,2026-08-31 01:00:00,20.406616223680246,,
2026-08-24 11:00:00,159,2026-08-31 02:00:00,20.00465944643815,,
2026-08-24 11:00:00,160,2026-08-31 03:00:00,19.67465822727326,,
2026-08-24 11:00:00,161,2026-08-31 04:00:00,19.319652278542783,,
2026-08-24 11:00:00,162,2026-08-31 05:00:00,18.989923188245413,,
2026-08-24 11:00:00,163,2026-08-31 06:00:00,18.873812508228077,,
2026-08-24 11:00:00,164,2026-08-31 07:00:00,20.81444338954093,,
2026-08-24 11:00:00,165,2026-08-31 08:00:00,23.559280033490545,,
2026-08-24 11:00:00,166,2026-08-31 09:00:00,25.03370770429429,,
2026-08-24 11:00:00,167,2026-08-31 10:00:00,27.293767353737106,,
2026-08-24 11:00:00,168,2026-08-31 11:00:00,28.857220484766934,,
2026-08-24 11:00:00,169,2026-08-31 12:00:00,29.29128394528649,,
2026-08-24 11:00:00,170,2026-08-31 13:00:00,29.3587612654465,,
2026-08-24 11:00:00,171,2026-08-31 14:00:00,29.30318285055373,,
2026-08-24 11:00:00,172,2026-08-31 15:00:00,28.55613450378948,,
2026-08-24 11:00:00,173,2026-08-31 16:00:00,27.674137135429756,,
2026-08-24 11:00:00,174,2026-08-31 17:00:00,26.432849928983597,,
2026-08-24 11:00:00,175,2026-08-31 18:00:00,24.379682700887123,,
2026-08-24 11:00:00,176,2026-08-31 19:00:00,23.506434918079535,,
2026-08-24 11:00:00,177,2026-08-31 20:00:00,23.101637951936247,,
2026-08-24 11:00:00,178,2026-08-31 21:00:00,22.55555000531591,,
2026-08-24 11:00:00,179,2026-08-31 22:00:00,21.81142346292353,,
2026-08-24 11:00:00,180,2026-08-31 23:00:00,21.500539906421015,,
2026-08-24 11:00:00,181,2026-09-01 00:00:00,20.923782564197687,,
2026-08-24 11:00:00,182,2026-09-01 01:00:00,20.65183674843567,,
2026-08-24 11:00:00,183,2026-09-01 02:00:00,20.27659916495489,,
2026-08-24 11:00:00,184,2026-09-01 03:00:00,19.81988590762176,,
2026-08-24 11:00:00,185,2026-09-01 04:00:00,19.383814798618936,,
2026-08-24 11:00:00,186,2026-09-01 05:00:00,19.035349429569195,,
2026-08-24 11:00:00,187,2026-09-01 06:00:00,18.91923874955186,,
2026-08-24 11:00:00,188,2026-09-01 07:00:00,21.279835876734648,,
2026-08-24 11:00:00,189,2026-09-01 08:00:00,23.975985696728152,,
2026-08-24 11:00:00,190,2026-09-01 09:00:00,25.651511018119805,,
2026-08-24 11:00:00,191,2026-09-01 10:00:00,27.68605163467828,,
2026-08-24 11:00:00,192,2026-09-01 11:00:00,29.2866054689842,,
2026-08-24 11:00:00,193,2026-09-01 12:00:00,29.785045055372994,,
2026-08-24 11:00:00,194,2026-09-01 13:00:00,29.852522375533002,,
2026-08-24 11:00:00,195,2026-09-01 14:00:00,29.78740243656499,,
2026-08-24 11:00:00,196,2026-09-01 15:00:00,29.35872002338905,,
2026-08-24 11:00:00,197,2026-09-01 16:00:00,28.48118264766186,,
2026-08-24 11:00:00,198,2026-09-01 17:00:00,26.95284631690274,,
2026-08-24 11:00:00,199,2026-09-01 18:00:00,25.020927427319698,,
2026-08-24 11:00:00,200,2026-09-01 19:00:00,23.840494318806403,,
2026-08-24 11:00:00,201,2026-09-01 20:00:00,23.31400197191869,,
2026-08-24 11:00:00,202,2026-09-01 21:00:00,22.68897261132357,,
2026-08-24 11:00:00,203,2026-09-01 22:00:00,21.908712604058422,,
2026-08-24 11:00:00,204,2026-09-01 23:00:00,21.55357461253005,,
2026-08-24 11:00:00,205,2026-09-02 00:00:00,20.777087303650518,,
2026-08-24 11:00:00,206,2026-09-02 01:00:00,20.457984465881058,,
2026-08-24 11:00:00,207,2026-09-02 02:00:00,20.071426212578633,,
2026-08-24 11:00:00,208,2026-09-02 03:00:00,19.74142499341374,,
2026-08-24 11:00:00,209,2026-09-02 04:00:00,19.31300310509785,,
2026-08-24 11:00:00,210,2026-09-02 05:00:00,18.98327401480048,,
2026-08-24 11:00:00,211,2026-09-02 06:00:00,18.867163334783143,,
2026-08-24 11:00:00,212,2026-09-02 07:00:00,21.15160826230248,,
2026-08-24 11:00:00,213,2026-09-02 08:00:00,23.85926185731253,,
2026-08-24 11:00:00,214,2026-09-02 09:00:00,25.40287466828215,,
2026-08-24 11:00:00,215,2026-09-02 10:00:00,27.690774624321957,,
2026-08-24 11:00:00,216,2026-09-02 11:00:00,29.334979472346976,,
2026-08-24 11:00:00,217,2026-09-02 12:00:00,29.76904293286653,,
2026-08-24 11:00:00,218,2026-09-02 13:00:00,29.83652025302654,,
2026-08-24 11:00:00,219,2026-09-02 14:00:00,29.778503342424433,,
2026-08-24 11:00:00,220,2026-09-02 15:00:00,29.150252264927968,,
2026-08-24 11:00:00,221,2026-09-02 16:00:00,28.185842025112585,,
2026-08-24 11:00:00,222,2026-09-02 17:00:00,26.923668023244918,,
2026-08-24 11:00:00,223,2026-09-02 18:00:00,24.879241703112367,,
2026-08-24 11:00:00,224,2026-09-02 19:00:00,23.797875064881467,,
2026-08-24 11:00:00,225,2026-09-02 20:00:00,23.275260636557796,,
2026-08-24 11:00:00,226,2026-09-02 21:00:00,22.612977642636036,,
2026-08-24 11:00:00,227,2026-09-02 22:00:00,21.832717635370887,,
2026-08-24 11:00:00,228,2026-09-02 23:00:00,21.51665467352542,,
2026-08-24 11:00:00,229,2026-09-03 00:00:00,20.755552694466235,,
2026-08-24 11:00:00,230,2026-09-03 01:00:00,20.436449856696775,,
2026-08-24 11:00:00,231,2026-09-03 02:00:00,20.04989160339435,,
2026-08-24 11:00:00,232,2026-09-03 03:00:00,19.71989038422946,,
2026-08-24 11:00:00,233,2026-09-03 04:00:00,19.31300310509785,,
2026-08-24 11:00:00,234,2026-09-03 05:00:00,18.98327401480048,,
2026-08-24 11:00:00,235,2026-09-03 06:00:00,18.867163334783143,,
2026-08-24 11:00:00,236,2026-09-03 07:00:00,20.873903639149535,,
2026-08-24 11:00:00,237,2026-09-03 08:00:00,23.60030343885671,,
2026-08-24 11:00:00,238,2026-09-03 09:00:00,25.2356183648686,,
2026-08-24 11:00:00,239,2026-09-03 10:00:00,27.554455043136333,,
2026-08-24 11:00:00,240,2026-09-03 11:00:00,29.243582281610692,,
2026-08-24 11:00:00,241,2026-09-03 12:00:00,29.729363633930383,,
2026-08-24 11:00:00,242,2026-09-03 13:00:00,29.750336315566212,,
2026-08-24 11:00:00,243,2026-09-03 14:00:00,29.692319404964106,,
2026-08-24 11:00:00,244,2026-09-03 15:00:00,29.033896731479636,,
2026-08-24 11:00:00,245,2026-09-03 16:00:00,28.082224510751164,,
2026-08-24 11:00:00,246,2026-09-03 17:00:00,26.63004880012485,,
2026-08-24 11:00:00,247,2026-09-03 18:00:00,24.513392109592786,,
2026-08-24 11:00:00,248,2026-09-03 19:00:00,23.468013582802307,,
2026-08-24 11:00:00,249,2026-09-03 20:00:00,23.06321661665902,,
2026-08-24 11:00:00,250,2026-09-03 21:00:00,22.517128670038684,,
2026-08-24 11:00:00,251,2026-09-03 22:00:00,21.7730021276463,,
2026-08-24 11:00:00,252,2026-09-03 23:00:00,21.462118571143787,,
2026-08-24 11:00:00,253,2026-09-04 00:00:00,20.799014670244915,,
2026-08-24 11:00:00,254,2026-09-04 01:00:00,20.476138427665482,,
2026-08-24 11:00:00,255,2026-09-04 02:00:00,20.116299368124373,,
2026-08-24 11:00:00,256,2026-09-04 03:00:00,19.65958611079124,,
2026-08-24 11:00:00,257,2026-09-04 04:00:00,19.30749891960421,,
2026-08-24 11:00:00,258,2026-09-04 05:00:00,18.97776982930684,,
2026-08-24 11:00:00,259,2026-09-04 06:00:00,18.861659149289505,,
2026-08-24 11:00:00,260,2026-09-04 07:00:00,21.279835876734648,,
2026-08-24 11:00:00,261,2026-09-04 08:00:00,24.11038948055328,,
2026-08-24 11:00:00,262,2026-09-04 09:00:00,25.670499363990398,,
2026-08-24 11:00:00,263,2026-09-04 10:00:00,27.584775252315737,,
2026-08-24 11:00:00,264,2026-09-04 11:00:00,29.230251477070993,,
2026-08-24 11:00:00,265,2026-09-04 12:00:00,29.78040895525993,,
2026-08-24 11:00:00,266,2026-09-04 13:00:00,29.801381636895755,,
2026-08-24 11:00:00,267,2026-09-04 14:00:00,29.748018746328,,
2026-08-24 11:00:00,268,2026-09-04 15:00:00,29.353180490192116,,
2026-08-24 11:00:00,269,2026-09-04 16:00:00,28.52610495158493,,
2026-08-24 11:00:00,270,2026-09-04 17:00:00,26.90112833857633,,
2026-08-24 11:00:00,271,2026-09-04 18:00:00,24.87251049616781,,
2026-08-24 11:00:00,272,2026-09-04 19:00:00,23.673341108902147,,
2026-08-24 11:00:00,273,2026-09-04 20:00:00,23.10824515224436,,
2026-08-24 11:00:00,274,2026-09-04 21:00:00,22.48321579164924,,
2026-08-24 11:00:00,275,2026-09-04 22:00:00,21.70295578438409,,
2026-08-24 11:00:00,276,2026-09-04 23:00:00,21.38642140262579,,
2026-08-24 11:00:00,277,2026-09-05 00:00:00,20.72091142764354,,
2026-08-24 11:00:00,278,2026-09-05 01:00:00,20.410332882766298,,
2026-08-24 11:00:00,279,2026-09-05 02:00:00,20.023774629463873,,
2026-08-24 11:00:00,280,2026-09-05 03:00:00,19.69377341029898,,
2026-08-24 11:00:00,281,2026-09-05 04:00:00,19.321527397990067,,
2026-08-24 11:00:00,282,2026-09-05 05:00:00,18.991798307692697,,
2026-08-24 11:00:00,283,2026-09-05 06:00:00,18.87568762767536,,
2026-08-24 11:00:00,284,2026-09-05 07:00:00,20.954148160404912,,
2026-08-24 11:00:00,285,2026-09-05 08:00:00,23.61490202042449,,
2026-08-24 11:00:00,286,2026-09-05 09:00:00,25.25863661649507,,
2026-08-24 11:00:00,287,2026-09-05 10:00:00,27.568214613278254,,
2026-08-24 11:00:00,288,2026-09-05 11:00:00,29.22359907168597,,
2026-08-24 11:00:00,289,2026-09-05 12:00:00,29.626248526618873,,
2026-08-24 11:00:00,290,2026-09-05 13:00:00,29.647221208254702,,
2026-08-24 11:00:00,291,2026-09-05 14:00:00,29.563659041423744,,
2026-08-24 11:00:00,292,2026-09-05 15:00:00,28.78818026549021,,
2026-08-24 11:00:00,293,2026-09-05 16:00:00,27.914821266047593,,
2026-08-24 11:00:00,294,2026-09-05 17:00:00,26.504135161867296,,
2026-08-24 11:00:00,295,2026-09-05 18:00:00,24.40841032556731,,
2026-08-24 11:00:00,296,2026-09-05 19:00:00,23.496978995829473,,
2026-08-24 11:00:00,297,2026-09-05 20:00:00,22.987586116086817,,
2026-08-24 11:00:00,298,2026-09-05 21:00:00,22.451055883077245,,
2026-08-24 11:00:00,299,2026-09-05 22:00:00,21.706929340684862,,
2026-08-24 11:00:00,300,2026-09-05 23:00:00,21.39604578418235,,
2026-08-24 11:00:00,301,2026-09-06 00:00:00,20.813536199179847,,
2026-08-24 11:00:00,302,2026-09-06 01:00:00,20.55011467631005,,
2026-08-24 11:00:00,303,2026-09-06 02:00:00,20.161566414805403,,
2026-08-24 11:00:00,304,2026-09-06 03:00:00,19.70485315747227,,
2026-08-24 11:00:00,305,2026-09-06 04:00:00,19.321527397990067,,
2026-08-24 11:00:00,306,2026-09-06 05:00:00,18.991798307692697,,
2026-08-24 11:00:00,307,2026-09-06 06:00:00,18.87568762767536,,
2026-08-24 11:00:00,308,2026-09-06 07:00:00,21.2060115273056,,
2026-08-24 11:00:00,309,2026-09-06 08:00:00,23.815279734144415,,
2026-08-24 11:00:00,310,2026-09-06 09:00:00,25.432683315581322,,
2026-08-24 11:00:00,311,2026-09-06 10:00:00,27.636742490018914,,
2026-08-24 11:00:00,312,2026-09-06 11:00:00,29.333952508194976,,
2026-08-24 11:00:00,313,2026-09-06 12:00:00,29.86315766728691,,
2026-08-24 11:00:00,314,2026-09-06 13:00:00,29.85693600929729,,
2026-08-24 11:00:00,315,2026-09-06 14:00:00,29.72992741183115,,
2026-08-24 11:00:00,316,2026-09-06 15:00:00,28.927758656184917,,
2026-08-24 11:00:00,317,2026-09-06 16:00:00,28.01381025348954,,
2026-08-24 11:00:00,318,2026-09-06 17:00:00,26.62172908597909,,
2026-08-24 11:00:00,319,2026-09-06 18:00:00,24.711771757441007,,
2026-08-24 11:00:00,320,2026-09-06 19:00:00,23.67282343779476,,
2026-08-24 11:00:00,321,2026-09-06 20:00:00,23.163430558052106,,
2026-08-24 11:00:00,322,2026-09-06 21:00:00,22.51070527774111,,
2026-08-24 11:00:00,323,2026-09-06 22:00:00,21.73044527047596,,
2026-08-24 11:00:00,324,2026-09-06 23:00:00,21.451472902435373,,
2026-08-24 11:00:00,325,2026-09-07 00:00:00,20.161253851812482,,
2026-08-24 11:00:00,326,2026-09-07 01:00:00,19.852525914799845,,
2026-08-24 11:00:00,327,2026-09-07 02:00:00,19.500725447986646,,
2026-08-24 11:00:00,328,2026-09-07 03:00:00,19.355772938388167,,
2026-08-24 11:00:00,329,2026-09-07 04:00:00,19.08448809125078,,
2026-08-24 11:00:00,330,2026-09-07 05:00:00,18.747903961800137,,
2026-08-24 11:00:00,331,2026-09-07 06:00:00,18.6317932817828,,
2026-08-24 11:00:00,332,2026-09-07 07:00:00,20.54539232582673,,
2026-08-24 11:00:00,333,2026-09-07 08:00:00,23.07647697992947,,
2026-08-24 11:00:00,334,2026-09-07 09:00:00,25.059440308865994,,
2026-08-24 11:00:00,335,2026-09-07 10:00:00,27.15098232107343,,
2026-08-24 11:00:00,336,2026-09-07 11:00:00,28.247865158045574,,
