origin,horizon_h,timestamp,predicted_actual,actual,residual
2026-08-24 11:00:00,1,2026-08-24 12:00:00,32.8940452400177,,
2026-08-24 11:00:00,2,2026-08-24 13:00:00,32.839262153365766,,
2026-08-24 11:00:00,3,2026-08-24 14:00:00,32.341514734763834,,
2026-08-24 11:00:00,4,2026-08-24 15:00:00,31.760480874327225,,
2026-08-24 11:00:00,5,2026-08-24 16:00:00,30.572864869552415,,
2026-08-24 11:00:00,6,2026-08-24 17:00:00,29.26117232836873,,
2026-08-24 11:00:00,7,2026-08-24 18:00:00,28.235418993617596,,
2026-08-24 11:00:00,8,2026-08-24 19:00:00,27.764893621412543,,
2026-08-24 11:00:00,9,2026-08-24 20:00:00,27.681136332229844,,
2026-08-24 11:00:00,10,2026-08-24 21:00:00,27.159175520770138,,
2026-08-24 11:00:00,11,2026-08-24 22:00:00,26.834859937766726,,
2026-08-24 11:00:00,12,2026-08-24 23:00:00,26.50434312123683,,
2026-08-24 11:00:00,13,2026-08-25 00:00:00,26.028180521696147,,
2026-08-24 11:00:00,14,2026-08-25 01:00:00,25.785424242637905,,
2026-08-24 11:00:00,15,2026-08-25 02:00:00,25.50455157549614,,
2026-08-24 11:00:00,16,2026-08-25 03:00:00,25.180234273911896,,
2026-08-24 11:00:00,17,2026-08-25 04:00:00,24.871838840240645,,
2026-08-24 11:00:00,18,2026-08-25 05:00:00,24.81020468192542,,
2026-08-24 11:00:00,19,2026-08-25 06:00:00,24.786767443041164,,
2026-08-24 11:00:00,20,2026-08-25 07:00:00,26.562058006525724,,
2026-08-24 11:00:00,21,2026-08-25 08:00:00,28.593260604678903,,
2026-08-24 11:00:00,22,2026-08-25 09:00:00,30.145432479464684,,
2026-08-24 11:00:00,23,2026-08-25 10:00:00,31.371909886570133,,
2026-08-24 11:00:00,24,2026-08-25 11:00:00,32.45550691188032,,
2026-08-24 11:00:00,25,2026-08-25 12:00:00,32.90203242355693,,
2026-08-24 11:00:00,26,2026-08-25 13:00:00,32.847249336905,,
2026-08-24 11:00:00,27,2026-08-25 14:00:00,32.31091950293546,,
2026-08-24 11:00:00,28,2026-08-25 15:00:00,31.701125839997836,,
2026-08-24 11:00:00,29,2026-08-25 16:00:00,30.386451807211838,,
2026-08-24 11:00:00,30,2026-08-25 17:00:00,29.180702845122116,,
2026-08-24 11:00:00,31,2026-08-25 18:00:00,28.248109645348205,,
2026-08-24 11:00:00,32,2026-08-25 19:00:00,27.77612176526623,,
2026-08-24 11:00:00,33,2026-08-25 20:00:00,27.692364476083526,,
2026-08-24 11:00:00,34,2026-08-25 21:00:00,27.17040366462382,,
2026-08-24 11:00:00,35,2026-08-25 22:00:00,26.846477131657853,,
2026-08-24 11:00:00,36,2026-08-25 23:00:00,26.534579473360314,,
2026-08-24 11:00:00,37,2026-08-26 00:00:00,25.804353136965403,,
2026-08-24 11:00:00,38,2026-08-26 01:00:00,25.301835756858825,,
2026-08-24 11:00:00,39,2026-08-26 02:00:00,25.060319005043635,,
2026-08-24 11:00:00,40,2026-08-26 03:00:00,24.836287383101944,,
2026-08-24 11:00:00,41,2026-08-26 04:00:00,24.540574638130593,,
2026-08-24 11:00:00,42,2026-08-26 05:00:00,24.478940479815368,,
2026-08-24 11:00:00,43,2026-08-26 06:00:00,24.443199059145705,,
2026-08-24 11:00:00,44,2026-08-26 07:00:00,26.537871795135192,,
2026-08-24 11:00:00,45,2026-08-26 08:00:00,28.758645886337302,,
2026-08-24 11:00:00,46,2026-08-26 09:00:00,30.3238215323759,,
2026-08-24 11:00:00,47,2026-08-26 10:00:00,31.650929635655036,,
2026-08-24 11:00:00,48,2026-08-26 11:00:00,32.78890127702306,,
2026-08-24 11:00:00,49,2026-08-26 12:00:00,33.180393835871584,,
2026-08-24 11:00:00,50,2026-08-26 13:00:00,33.12561074921965,,
2026-08-24 11:00:00,51,2026-08-26 14:00:00,32.65581533622683,,
2026-08-24 11:00:00,52,2026-08-26 15:00:00,32.37728970722905,,
2026-08-24 11:00:00,53,2026-08-26 16:00:00,31.00576075221119,,
2026-08-24 11:00:00,54,2026-08-26 17:00:00,29.60839634717633,,
